gene,pi,ll,llr,mut_count,mut_freq,mut_frac
OR52E8,1.709743457922741e-14,-3.474269333909305,-5.196731933665433e-12,1,1,1.0
HECW1,1.709743457922741e-14,-5.624707108788115,-5.197620112085133e-12,2,2,1.0
LYRM5,1.7430501486614958e-14,-3.495901317132749,-5.2580162446247406e-12,1,1,1.0
PLA2G4C,1.7430501486614958e-14,-3.4947345742865714,-5.264233493562642e-12,1,1,1.0
IGSF5,1.754152378907747e-14,-3.589882557355773,-5.299760630350647e-12,1,1,1.0
SULT1B1,1.7430501486614958e-14,-3.4966653772961918,-5.302425165609748e-12,1,1,1.0
PMPCB,1.7652546091539992e-14,-3.508280213459261,-5.3157478419052495e-12,1,1,1.0
CAPS,1.787459069646502e-14,-3.5143098003199498,-5.340616837656853e-12,1,1,1.0
SERPINA12,1.7652546091539992e-14,-3.508781837622287,-5.353051335532655e-12,1,1,1.0
HOOK3,1.787459069646502e-14,-3.767933973230313,-5.369926725506957e-12,1,1,1.0
KDM6A,1.787459069646502e-14,-5.318826697496623,-5.377032152864558e-12,2,2,1.0
SLCO3A1,1.8207657603852567e-14,-3.673841193321079,-5.417000181751064e-12,1,1,1.0
PPAP2A,1.7985612998927536e-14,-3.6190059816462816,-5.423217430688965e-12,1,1,1.0
CLDN14,1.7985612998927536e-14,-4.513763983280102,-5.424993787528365e-12,1,1,1.0
FEZF2,1.7985612998927536e-14,-3.5290707370759145,-5.427658322787465e-12,1,1,1.0
STT3B,1.7985612998927536e-14,-3.651964849151213,-5.4285465012071654e-12,1,1,1.0
ZNF677,1.7985612998927536e-14,-3.5275841322172603,-5.430322858046566e-12,1,1,1.0
TSHZ3,1.8207657603852567e-14,-3.536362460191411,-5.448974604860268e-12,1,1,1.0
SEL1L2,1.8318679906315083e-14,-3.6838749081098254,-5.4498627832799684e-12,1,1,1.0
MYEOV,1.8207657603852567e-14,-3.534752942682644,-5.453415496958769e-12,1,1,1.0
RCC2,1.8318679906315083e-14,-3.701458407885195,-5.473843600611872e-12,1,1,1.0
SULF1,1.8651746813702633e-14,-3.553741635440967,-5.5280224842135794e-12,1,1,1.0
HDAC3,1.8429702208777602e-14,-3.7811835145903774,-5.52891066263328e-12,1,1,1.0
TMTC2,1.8651746813702633e-14,-3.559421386863556,-5.552003301545483e-12,1,1,1.0
KDR,1.8762769116165142e-14,-6.26988370138776,-5.575984118877386e-12,2,2,1.0
ZFP42,1.8762769116165142e-14,-3.882977196132975,-5.579536832556187e-12,1,1,1.0
MYC,1.8984813721090177e-14,-4.117175884471253,-5.5990767577895895e-12,1,1,1.0
FLRT2,1.8984813721090177e-14,-3.762792325581435,-5.60351764988809e-12,1,1,1.0
CUL1,1.8984813721090177e-14,-5.621232034932368,-5.606182185147191e-12,2,2,1.0
SECISBP2L,1.8984813721090177e-14,-3.57156596135163,-5.606182185147191e-12,1,1,1.0
GPR124,1.8762769116165142e-14,-4.123966606103831,-5.615063969344192e-12,1,1,1.0
GABRR1,1.8984813721090177e-14,-4.344117604509934,-5.631051180898794e-12,1,1,1.0
WEE1,1.9095836023552686e-14,-3.5816282634069574,-5.6550319982306965e-12,1,1,1.0
SERPINB12,1.9206858326015208e-14,-3.585559339076213,-5.681677350821701e-12,1,1,1.0
CYP4A22,1.9206858326015208e-14,-3.592345121088459,-5.714539952350606e-12,1,1,1.0
FBXO30,1.9428902930940243e-14,-3.5986900691961194,-5.732303520744608e-12,1,1,1.0
SLC12A3,1.9539925233402755e-14,-3.605291346411073,-5.751843445978011e-12,1,1,1.0
ZC3HC1,1.9539925233402755e-14,-3.6087431644293058,-5.782041512247815e-12,1,1,1.0
SPESP1,8.01581023779363e-14,-4.996144847940016,-5.808686864838819e-12,1,1,1.0
SLC18A2,1.9761969838327783e-14,-3.845389634060844,-5.808686864838819e-12,1,1,1.0
MYF5,1.9761969838327783e-14,-3.686798238938716,-5.81223957851762e-12,1,1,1.0
PTPN11,8.01581023779363e-14,-24.72213819036844,-5.833555860590423e-12,9,9,1.0
LRRC43,1.9872992140790302e-14,-3.6196687888761607,-5.833555860590423e-12,1,1,1.0
GBP4,7.993605777301127e-14,-11.38487979659406,-5.872635711057228e-12,3,3,1.0
DLC1,2.0317081350640365e-14,-5.948400682452541,-5.933031843596837e-12,2,2,1.0
KCNA4,2.05391259555654e-14,-5.968381026231586,-5.972111694063642e-12,2,2,1.0
RAP1GDS1,2.05391259555654e-14,-3.745848104273399,-5.981881656680344e-12,1,1,1.0
PCDHGA3,2.0650148258027912e-14,-3.6598494137900137,-5.994316154556145e-12,1,1,1.0
BTBD16,2.0650148258027912e-14,-3.6567356810604026,-6.004086117172847e-12,1,1,1.0
CTSG,2.0983215165415462e-14,-3.669773952165383,-6.040501432380552e-12,1,1,1.0
ALDH1A3,2.0761170560490427e-14,-3.669696634700199,-6.041389610800252e-12,1,1,1.0
ANG,7.904787935331116e-14,-4.981993718134015,-6.068034963391256e-12,1,1,1.0
KLHL18,2.109423746787797e-14,-3.679292360032699,-6.093792137562559e-12,1,1,1.0
MECR,2.142730437526552e-14,-3.690966826270027,-6.131983809609665e-12,1,1,1.0
VPS72,2.142730437526552e-14,-3.690217356549852,-6.134648344868765e-12,1,1,1.0
BECN1,2.131628207280301e-14,-3.8833680417914143,-6.135536523288465e-12,1,1,1.0
NPAS4,2.131628207280301e-14,-3.689414261203072,-6.1382010585475655e-12,1,1,1.0
C13orf18,2.131628207280301e-14,-3.688830045782542,-6.139977415386966e-12,1,1,1.0
KHDRBS3,7.860379014346108e-14,-5.082961331706785,-6.155076448521868e-12,1,1,1.0
ANKRD30A,2.153832667772804e-14,-3.853291645674657,-6.184386336371972e-12,1,1,1.0
C6orf142,2.153832667772804e-14,-3.6991597635527858,-6.190603585309873e-12,1,1,1.0
NTSR2,2.153832667772804e-14,-3.770616213284866,-6.218137116320577e-12,1,1,1.0
TMEM200A,2.1760371282653068e-14,-4.032703874661295,-6.2225780084190766e-12,1,1,1.0
CNTN5,2.153832667772804e-14,-6.056992731554984,-6.2225780084190766e-12,2,2,1.0
TTLL2,2.1760371282653068e-14,-3.71080174693218,-6.225242543678178e-12,1,1,1.0
ZNF260,7.815970093361102e-14,-4.985260585507998,-6.227907078937278e-12,1,1,1.0
GANC,2.1760371282653068e-14,-4.764058247328126,-6.227907078937278e-12,1,1,1.0
DUSP26,2.1760371282653068e-14,-3.711912677713773,-6.258993323626783e-12,1,1,1.0
CCL16,2.2093438190040612e-14,-3.719362470841092,-6.282085962538986e-12,1,1,1.0
TMCO5A,7.7937656328686e-14,-4.968173378877935,-6.291855925155687e-12,1,1,1.0
AURKC,7.7937656328686e-14,-4.966222631449878,-6.298961352513288e-12,1,1,1.0
KLHDC3,2.2093438190040612e-14,-3.8684862971308274,-6.304290423031489e-12,1,1,1.0
ZNF37A,2.220446049250313e-14,-3.730533681405608,-6.315836742487591e-12,1,1,1.0
FSD2,2.220446049250313e-14,-3.7277865729551904,-6.326494883523992e-12,1,1,1.0
DDR2,2.2315482794965646e-14,-6.13196560839741,-6.338041202980094e-12,2,2,1.0
BMP6,2.2315482794965646e-14,-3.734503459828817,-6.338929381399794e-12,1,1,1.0
TYRO3,2.2315482794965646e-14,-3.73285033187448,-6.346922987177095e-12,1,1,1.0
RIN1,2.220446049250313e-14,-4.143710093663223,-6.348699344016495e-12,1,1,1.0
PDK4,2.253752739989068e-14,-3.739480467443631,-6.369127447669598e-12,1,1,1.0
ELF4,2.253752739989068e-14,-3.743256224995564,-6.391331908162101e-12,1,1,1.0
ZNF311,7.738254481637341e-14,-4.959235667632603,-6.403766406037903e-12,1,1,1.0
JAK3,2.2648549702353197e-14,-3.7480800261287457,-6.412648190234904e-12,1,1,1.0
SEMA3A,2.2648549702353197e-14,-5.862167766906654,-6.421529974431906e-12,2,2,1.0
WDR27,2.2648549702353197e-14,-3.751854253281216,-6.434852650727407e-12,1,1,1.0
RSRC2,2.2870594307278225e-14,-3.933732943379755,-6.4561689328002095e-12,1,1,1.0
ZNF394,2.2870594307278225e-14,-4.122107395436131,-6.467715252256312e-12,1,1,1.0
TRIM48,2.2981616609740744e-14,-3.780716782737336,-6.486366999070015e-12,1,1,1.0
CENPN,2.3092638912203256e-14,-3.767388654352159,-6.499689675365517e-12,1,1,1.0
EYA4,2.3314683517128287e-14,-3.777811494892012,-6.5414340610914215e-12,1,1,1.0
GRIK2,2.3425705819590803e-14,-8.422204860503012,-6.558309451065725e-12,3,3,1.0
TRPC4AP,2.3425705819590803e-14,-4.0043107613633895,-6.574296662620327e-12,1,1,1.0
C11orf70,2.3647750424515834e-14,-3.7857345129629016,-6.586731160496129e-12,1,1,1.0
GRWD1,2.3647750424515834e-14,-3.8539839992114335,-6.586731160496129e-12,1,1,1.0
VLDLR,2.3425705819590803e-14,-3.952292192323171,-6.590283874174929e-12,1,1,1.0
ETV3,2.3647750424515834e-14,-3.968904310083992,-6.5991656583719305e-12,1,1,1.0
NPNT,2.3647750424515834e-14,-3.791684381550687,-6.600053836791631e-12,1,1,1.0
HK1,2.3758772726978353e-14,-3.7965245920892334,-6.628475546222035e-12,1,1,1.0
KIAA1529,2.3758772726978353e-14,-3.796249228060014,-6.632028259900835e-12,1,1,1.0
ACOXL,2.3758772726978353e-14,-3.8957941322038536,-6.632916438320535e-12,1,1,1.0
SH3BP4,2.3869795029440862e-14,-3.8005435895717303,-6.6480154714554366e-12,1,1,1.0
ACTBL2,2.4202861936828413e-14,-3.8096625203358383,-6.687095321922243e-12,1,1,1.0
VARS2,2.4091839634365897e-14,-4.2770008713957255,-6.698641641378345e-12,1,1,1.0
FAM47A,2.4202861936828413e-14,-4.059202440333769,-6.711076139254146e-12,1,1,1.0
PTPN5,2.4202861936828413e-14,-3.814212592816777,-6.713740674513247e-12,1,1,1.0
MEX3B,2.4202861936828413e-14,-3.81245322642253,-6.720846101870848e-12,1,1,1.0
FAM65A,2.4424906541753444e-14,-6.301507308711476,-6.755485060239153e-12,2,2,1.0
CNOT3,2.4535928844215963e-14,-3.899885639689936,-6.7759131638922546e-12,1,1,1.0
SEMA6D,2.4535928844215963e-14,-3.94817354573,-6.782130412830156e-12,1,1,1.0
KCNT2,2.4646951146678475e-14,-4.5291148846078935,-6.7910121970271575e-12,1,1,1.0
GJB3,2.4646951146678475e-14,-3.977683627155499,-6.800782159643859e-12,1,1,1.0
SUZ12,2.4646951146678475e-14,-6.212601290729028,-6.8194339064575615e-12,2,2,1.0
PRSS3,7.51620987671231e-14,-4.931532635531543,-6.824762976975762e-12,1,1,1.0
GUCY2D,2.4980018054066022e-14,-4.744519297939196,-6.854961043245567e-12,1,1,1.0
CD320,2.4868995751603507e-14,-3.842966680185577,-6.8611782921834674e-12,1,1,1.0
C1orf183,2.520206265899105e-14,-3.848089010341744,-6.8833827526759706e-12,1,1,1.0
TRPM4,2.520206265899105e-14,-3.915836802221562,-6.906475391588174e-12,1,1,1.0
IL1RL2,2.5313084961453572e-14,-3.858438759299864,-6.912692640526075e-12,1,1,1.0
SAP130,2.5313084961453572e-14,-4.209386471313164,-6.920686246303376e-12,1,1,1.0
AGXT2,2.5424107263916085e-14,-3.9114561843487694,-6.9384498146973775e-12,1,1,1.0
SLC1A1,2.5757174171303632e-14,-3.8733246048303513,-7.003286839335488e-12,1,1,1.0
EPGN,2.5979218776228663e-14,-3.8798100912571134,-7.012168623532489e-12,1,1,1.0
CD74,7.427392034742297e-14,-8.434493090146013,-7.013056801952189e-12,2,2,1.0
SOX5,2.5979218776228663e-14,-3.8785889073077295,-7.015721337211289e-12,1,1,1.0
NRF1,2.5979218776228663e-14,-3.881907381524684,-7.047695760320494e-12,1,1,1.0
SMEK1,2.5979218776228663e-14,-4.0690063863329495,-7.050360295579594e-12,1,1,1.0
TMPRSS13,2.6090241078691182e-14,-3.88937991060438,-7.084111075528199e-12,1,1,1.0
ECM2,2.653433028854124e-14,-3.9021317279875136,-7.141842672808707e-12,1,1,1.0
OR8A1,2.653433028854124e-14,-3.901378315920676,-7.147171743326908e-12,1,1,1.0
HKR1,2.6756374893466276e-14,-3.907689304174652,-7.1516126354254076e-12,1,1,1.0
SLC17A3,2.6867397195928788e-14,-3.9573113149126153,-7.186251593793713e-12,1,1,1.0
GJB4,2.6978419498391304e-14,-4.058651715417127,-7.1871397722134126e-12,1,1,1.0
ATP2A2,2.6867397195928788e-14,-4.066235805428696,-7.199574270089215e-12,1,1,1.0
IKZF4,2.6978419498391304e-14,-4.061423450973928,-7.2013506269286146e-12,1,1,1.0
RTN4RL1,2.7200464103316332e-14,-3.948296930055208,-7.240430477395421e-12,1,1,1.0
KRT79,2.731148640577885e-14,-4.011433014940845,-7.2652994731470236e-12,1,1,1.0
OLFML3,2.731148640577885e-14,-4.209062414916842,-7.267075829986425e-12,1,1,1.0
DAZAP2,2.731148640577885e-14,-3.929979288983307,-7.277733971022826e-12,1,1,1.0
VCAM1,2.731148640577885e-14,-3.929862923558181,-7.279510327862226e-12,1,1,1.0
WT1,7.271960811294775e-14,-8.119325591291283,-7.279510327862226e-12,2,2,1.0
PIK3CB,2.731148640577885e-14,-3.9592185674373512,-7.279510327862226e-12,1,1,1.0
MAP2,2.76445533131664e-14,-6.617192098117831,-7.309708394132029e-12,2,2,1.0
TMEM108,2.7977620220553945e-14,-4.3596398353147885,-7.368328169832239e-12,1,1,1.0
GCM2,2.7977620220553945e-14,-4.077057905469752,-7.37543359718984e-12,1,1,1.0
PA2G4,2.7977620220553945e-14,-3.954340655094764,-7.379874489288339e-12,1,1,1.0
KRT20,2.8088642523016464e-14,-3.960813169600499,-7.379874489288339e-12,1,1,1.0
TMEM18,2.7977620220553945e-14,-3.953905823236768,-7.381650846127739e-12,1,1,1.0
OR51L1,2.831068712794149e-14,-3.9636426928373822,-7.410960733977845e-12,1,1,1.0
NCCRP1,2.831068712794149e-14,-3.967957199554877,-7.422507053433947e-12,1,1,1.0
OR13H1,2.8421709430404014e-14,-6.446337393008529,-7.455369654962851e-12,2,2,1.0
LRIG3,2.853273173286652e-14,-4.164037315913542,-7.455369654962851e-12,1,1,1.0
PKD2L1,2.8754776337791554e-14,-4.151602362577348,-7.469580509678053e-12,1,1,1.0
TDRD10,7.127631818093505e-14,-4.916842502527405,-7.487344078072056e-12,1,1,1.0
ZNF213,2.886579864025407e-14,-3.987130477919101,-7.506884003305458e-12,1,1,1.0
RCAN2,2.90878432451791e-14,-3.991021805737673,-7.51931850118126e-12,1,1,1.0
ZNF486,2.886579864025407e-14,-3.9842504699519288,-7.523759393279761e-12,1,1,1.0
FAM40B,2.886579864025407e-14,-6.506070762174333,-7.526423928538861e-12,2,2,1.0
RPL32,7.0832228971085e-14,-4.873229547989621,-7.570832849523867e-12,1,1,1.0
GABRB1,2.9198865547641623e-14,-3.9994683718579633,-7.59126095317697e-12,1,1,1.0
NKRF,2.964295475749168e-14,-4.012807027167755,-7.620570841027074e-12,1,1,1.0
CHIC2,7.049916206369744e-14,-4.86716096771506,-7.620570841027074e-12,1,1,1.0
SRCRB4D,2.964295475749168e-14,-4.013652886718973,-7.672085189369682e-12,1,1,1.0
SCARA5,2.986499936241671e-14,-4.293335921957098,-7.673861546209082e-12,1,1,1.0
SMAD9,2.986499936241671e-14,-4.018432970220805,-7.675637903048482e-12,1,1,1.0
NLRC4,2.9976021664879227e-14,-4.088402294972394,-7.691625114603085e-12,1,1,1.0
UBP1,3.008704396734174e-14,-4.088447376712125,-7.712941396675888e-12,1,1,1.0
DNAJC7,3.075317778211684e-14,-4.047882671442759,-7.805311952324699e-12,1,1,1.0
TCERG1L,3.075317778211684e-14,-4.578165721326784,-7.808864666003501e-12,1,1,1.0
FLT3,6.938893903907228e-14,-33.33548972168164,-7.815970093361102e-12,15,15,1.0
ABCG4,3.075317778211684e-14,-4.095603589190708,-7.819522807039903e-12,1,1,1.0
SLC6A20,3.075317778211684e-14,-4.049792393005472,-7.826628234397504e-12,1,1,1.0
IDH2,6.916689443414725e-14,-38.82328563128279,-7.844391802791506e-12,20,20,1.0
ZNF548,6.894484982922222e-14,-4.918253634711007,-7.847944516470307e-12,1,1,1.0
SETBP1,6.88338275267597e-14,-8.31811529823274,-7.851497230149107e-12,2,2,1.0
BAIAP2L1,3.141931159689193e-14,-4.099251472140467,-7.86926079854311e-12,1,1,1.0
VRK3,3.141931159689193e-14,-4.158207673954468,-7.876366225900709e-12,1,1,1.0
CYBB,3.186340080674199e-14,-4.112839460002192,-7.947420499476719e-12,1,1,1.0
G6PC,3.230749001659205e-14,-4.257967626330721,-7.997158490979928e-12,1,1,1.0
MDH1B,3.219646771412954e-14,-4.091399051996997,-8.000711204658728e-12,1,1,1.0
ENTPD1,3.241851231905457e-14,-4.100848936043266,-8.01669841621333e-12,1,1,1.0
TOP3B,3.230749001659205e-14,-6.824912078333373,-8.01669841621333e-12,2,2,1.0
KRT13,3.241851231905457e-14,-4.254299905824528,-8.018474773052729e-12,1,1,1.0
C10orf28,3.241851231905457e-14,-6.851829410825684,-8.034461984607333e-12,2,2,1.0
SMC1A,3.2751579226442124e-14,-12.919028441196522,-8.054001909840736e-12,5,5,1.0
ASTL,3.3084646133829665e-14,-4.162960591133419,-8.075318191913539e-12,1,1,1.0
ABCF1,3.2973623831367156e-14,-4.112274032497632,-8.08242361927114e-12,1,1,1.0
MCART2,3.3084646133829665e-14,-4.118495022458289,-8.114398042380344e-12,1,1,1.0
NR2E1,3.319566843629218e-14,-6.625622258962244,-8.130385253934946e-12,2,2,1.0
HSD3B1,3.319566843629218e-14,-4.25414984028015,-8.142819751810748e-12,1,1,1.0
RFX4,3.341771304121721e-14,-4.129853767550669,-8.142819751810748e-12,1,1,1.0
GALNTL4,3.319566843629218e-14,-6.78072258279506,-8.146372465489549e-12,2,2,1.0
COL12A1,3.3528735343679734e-14,-8.94610836705805,-8.160583320204749e-12,3,3,1.0
ATP6V1G3,3.3750779948604765e-14,-4.13672855457525,-8.165912390722951e-12,1,1,1.0
RBM9,3.3750779948604765e-14,-4.136697299447853,-8.167688747562352e-12,1,1,1.0
AURKB,3.3528735343679734e-14,-4.3278830343447225,-8.173017818080552e-12,1,1,1.0
MAX,6.628031457012186e-14,-4.839416782070212,-8.181899602277554e-12,1,1,1.0
TCEANC,3.419486915845482e-14,-4.148977290086369,-8.220979452744359e-12,1,1,1.0
PLEKHH1,3.4305891460917343e-14,-6.958813816545923,-8.233413950620161e-12,2,2,1.0
TCL1A,3.4527936065842375e-14,-4.160084284709719,-8.249401162174763e-12,1,1,1.0
GTF3A,3.4305891460917343e-14,-4.296659748692528,-8.251177519014163e-12,1,1,1.0
EGFL8,3.419486915845482e-14,-4.234622709675521,-8.258282946371764e-12,1,1,1.0
PDXDC1,6.539213615042172e-14,-4.808854975741776,-8.277822871605167e-12,1,1,1.0
DAG1,3.4638958368304884e-14,-4.310875991887372,-8.288481012641569e-12,1,1,1.0
MAPK1,3.4638958368304884e-14,-4.164336934045936,-8.290257369480969e-12,1,1,1.0
CCBE1,3.4527936065842375e-14,-4.160384359726375,-8.292033726320369e-12,1,1,1.0
C8orf80,6.494804694057167e-14,-4.785145241873196,-8.325784506268974e-12,1,1,1.0
LAS1L,3.497202527569243e-14,-4.298858032002121,-8.325784506268974e-12,1,1,1.0
LRCH3,6.472600233564664e-14,-4.8105894686201305,-8.355982572538778e-12,1,1,1.0
AKAP5,3.5416114485542494e-14,-4.4001228245075374,-8.386180638808582e-12,1,1,1.0
DOK2,3.574918139293004e-14,-4.195502711915312,-8.411049634560186e-12,1,1,1.0
CADM3,6.394884621840903e-14,-4.77134907631684,-8.423484132435988e-12,1,1,1.0
SMARCA2,3.6082248300317594e-14,-4.270810652615769,-8.44124770082999e-12,1,1,1.0
CLDN18,3.6082248300317594e-14,-4.2573008064602496,-8.450129485026991e-12,1,1,1.0
NPM1,3.6082248300317594e-14,-4.367882955794497,-8.455458555545192e-12,1,1,1.0
ASB11,3.652633751016765e-14,-4.231663782699503,-8.494538406011998e-12,1,1,1.0
SPACA1,3.6637359812630166e-14,-4.280207623197097,-8.512301974406e-12,1,1,1.0
TBX18,3.697042672001771e-14,-4.226559081468334,-8.515854688084799e-12,1,1,1.0
TUBA1A,3.697042672001771e-14,-4.311927280184236,-8.522960115442402e-12,1,1,1.0
C16orf57,3.697042672001771e-14,-4.227265561527648,-8.522960115442402e-12,1,1,1.0
NIPSNAP1,3.7636560534792807e-14,-4.480685382008884,-8.567369036427408e-12,1,1,1.0
IMMP2L,6.272760089132134e-14,-4.752858470984132,-8.567369036427408e-12,1,1,1.0
HLA-DRB1,6.272760089132134e-14,-4.752751941214885,-8.574474463785009e-12,1,1,1.0
ANKRD13A,6.23945339839338e-14,-4.746383910304507,-8.588685318500211e-12,1,1,1.0
MTA2,3.852473895449293e-14,-7.326006574327743,-8.666845019433822e-12,2,2,1.0
MMP25,3.8635761256955454e-14,-4.273262338484325,-8.677503160470224e-12,1,1,1.0
RAP1B,6.139533326177117e-14,-4.750750337467962,-8.686384944667225e-12,1,1,1.0
CCL11,3.9412917374193063e-14,-4.293377553735623,-8.716583010937029e-12,1,1,1.0
UQCR10,6.072919944699606e-14,-4.719656502162975,-8.71835936777643e-12,1,1,1.0
FAM5C,3.9412917374193063e-14,-15.221535428016798,-8.72546479513403e-12,6,5,0.8333333333333334
ORAI1,3.930189507173054e-14,-4.289360856146958,-8.727241151973429e-12,1,1,1.0
LTA4H,5.995204332975845e-14,-4.707729634833257,-8.775202786637237e-12,1,1,1.0
EPHA3,4.0412118096355704e-14,-4.600543891411539,-8.79296635503124e-12,1,1,1.0
ZNF689,3.996802888650564e-14,-4.33179338355407,-8.79651906871004e-12,1,1,1.0
SCARB1,4.019007349143066e-14,-4.314067636235307,-8.801848139228241e-12,1,1,1.0
TUBA3C,5.995204332975845e-14,-8.11926457549712,-8.807177209746442e-12,2,2,1.0
ZNF642,4.0412118096355704e-14,-4.525264319211475,-8.828493491819245e-12,1,1,1.0
AP3S2,5.928590951498336e-14,-4.89363816989941,-8.833822562337446e-12,1,1,1.0
KIT,4.0967229608668276e-14,-16.70830493808433,-8.839151632855646e-12,7,6,0.8571428571428571
GALNTL6,4.0745185003743245e-14,-4.62345902288222,-8.840927989695047e-12,1,1,1.0
CD70,4.1300296516055823e-14,-4.36283065669419,-8.844480703373847e-12,1,1,1.0
DCLK1,4.1522341120980855e-14,-7.322889366373492,-8.869349699125449e-12,2,2,1.0
TPRG1,5.873079800267078e-14,-4.686005600790748,-8.883560553840653e-12,1,1,1.0
AMOT,4.1522341120980855e-14,-4.407437853519601,-8.899547765395255e-12,1,1,1.0
SLC43A1,4.2299497238218464e-14,-4.452686362205818,-8.93152218850446e-12,1,1,1.0
SLAMF7,5.717648576819556e-14,-4.802786172604938,-8.945733043219661e-12,1,1,1.0
C1RL,5.773159728050814e-14,-4.7102325146451465,-8.945733043219661e-12,1,1,1.0
SPRR4,4.2521541843143495e-14,-4.369447852471401,-8.954614827416663e-12,1,1,1.0
CNOT6L,5.717648576819556e-14,-4.661593699366614,-8.965272968453064e-12,1,1,1.0
OR11H12,4.285460875053104e-14,-7.204092340468316,-8.965272968453064e-12,2,2,1.0
TP73,4.2965631052993564e-14,-4.893043495937442,-8.981260180007666e-12,1,1,1.0
NAE1,4.363176486776865e-14,-4.393757557617335,-8.983036536847067e-12,1,1,1.0
UNC5B,4.2965631052993564e-14,-7.698044251567758,-8.988365607365267e-12,2,2,1.0
ANKRD33,4.329869796038111e-14,-4.384736585260679,-8.991918321044068e-12,1,1,1.0
KIF2B,4.3187675657918596e-14,-7.949072352818755,-8.991918321044068e-12,2,2,1.0
GNRHR,5.6510351953420474e-14,-4.648082302378459,-9.00968188943807e-12,1,1,1.0
DCAF6,4.407585407761872e-14,-4.404668022999406,-9.036327242029074e-12,1,1,1.0
IL1R1,4.39648317751562e-14,-4.424297103668302,-9.039879955707876e-12,1,1,1.0
ELF1,4.407585407761872e-14,-4.404062061516905,-9.045209026226075e-12,1,1,1.0
ACTL7A,5.4178883601707645e-14,-4.65682404517883,-9.06830166513828e-12,1,1,1.0
TBX15,4.5852210917018965e-14,-4.44147942308792,-9.094947017729282e-12,1,1,1.0
KRTAP10-8,4.6074255521943996e-14,-4.446414323964748,-9.096723374568684e-12,1,1,1.0
CAMK1G,4.6851411639181606e-14,-4.518709431334184,-9.107381515605084e-12,1,1,1.0
TNNC2,4.75175454539567e-14,-4.475160774895827,-9.109157872444484e-12,1,1,1.0
CYP26A1,5.3734794391857577e-14,-4.703704745222253,-9.110934229283885e-12,1,1,1.0
C4BPB,4.640732242933154e-14,-4.454771140565766,-9.112710586123283e-12,1,1,1.0
LRRC2,5.362377208939507e-14,-4.9801879514752905,-9.114486942962684e-12,1,1,1.0
MAEL,4.8183679268731794e-14,-4.489395267858545,-9.116263299802084e-12,1,1,1.0
TBC1D4,4.6740389336719097e-14,-4.46035801270502,-9.118039656641486e-12,1,1,1.0
ADAMTS16,4.918287999089444e-14,-5.102988915711664,-9.123368727159686e-12,1,1,1.0
SMC3,4.7850612361344253e-14,-14.18198545413636,-9.134026868196088e-12,5,5,1.0
SLC27A6,4.6851411639181606e-14,-4.462069342350359,-9.134026868196088e-12,1,1,1.0
CHIT1,5.073719222536965e-14,-4.80256349079448,-9.141132295553687e-12,1,1,1.0
ESCO2,5.2180482157382364e-14,-4.56921912159763,-9.14468500923249e-12,1,1,1.0
KCNE3,4.8627768478581856e-14,-4.500019291973359,-9.14468500923249e-12,1,1,1.0
GRM8,5.0959236830294685e-14,-8.14164912408617,-9.14468500923249e-12,2,2,1.0
SLPI,5.1403326040144754e-14,-4.554501139185084,-9.14646136607189e-12,1,1,1.0
EZR,4.7850612361344253e-14,-4.51135415235061,-9.14823772291129e-12,1,1,1.0
PTAR1,5.018208071305708e-14,-4.531282738234075,-9.15001407975069e-12,1,1,1.0
CCDC24,4.89608353859694e-14,-4.505453355614955,-9.162448577626492e-12,1,1,1.0
CCL20,5.029310301551959e-14,-4.534774323668026,-9.164224934465892e-12,1,1,1.0
